Zip.Code,Sample.Number,Date.Submitted,Lead.ppb,copper.ppb,Street..,City,N,income,ave.income
48503,LG61546,7/21/16,79,170,5602,FLINT,9642,310929,32.24735532
48503,LG58872,7/12/16,7,0,2525,FLINT,9642,310929,32.24735532
48503,LG93141,12/22/16,0,0,3623,FLINT,9642,310929,32.24735532
48503,LG89429,12/1/16,,,2419,FLINT,9642,310929,32.24735532
48503,LG88695,11/28/16,,,1801,FLINT,9642,310929,32.24735532
48503,LG77525,9/27/16,0,60,1201,FLINT,9642,310929,32.24735532
48503,LG84138,10/27/16,,,4110,FLINT,9642,310929,32.24735532
48503,LG69527,8/25/16,4,100,2840,FLINT,9642,310929,32.24735532
48503,LG71315,9/6/16,0,0,2101,FLINT,9642,310929,32.24735532
48503,LG67906,8/18/16,0,0,2120,FLINT,9642,310929,32.24735532
48503,LG58034,7/7/16,2,70,110,FLINT,9642,310929,32.24735532
48503,LG88677,11/28/16,,,3110,FLINT,9642,310929,32.24735532
48503,LG67816,8/18/16,7,220,3405,FLINT,9642,310929,32.24735532
48503,LG58064,7/7/16,0,0,743,FLINT,9642,310929,32.24735532
48503,LG78670,9/29/16,11,0,917,FLINT,9642,310929,32.24735532
48503,LG68005,8/18/16,12,250,5602,FLINT,9642,310929,32.24735532
48503,LG57974,7/7/16,0,0,540,FLINT,9642,310929,32.24735532
48503,LG90828,12/8/16,,,3135,FLINT,9642,310929,32.24735532
48503,LG88158,11/21/16,,,2526,FLINT,9642,310929,32.24735532
48503,LG88149,11/21/16,12,0,4024,FLINT,9642,310929,32.24735532
48503,LG87398,11/17/16,1,0,2824,FLINT,9642,310929,32.24735532
48503,LG66313,8/11/16,0,0,2409,FLINT,9642,310929,32.24735532
48503,LG60631,7/19/16,4,60,202,FLINT,9642,310929,32.24735532
48503,LG59567,7/14/16,0,60,514,FLINT,9642,310929,32.24735532
48503,LG61203,7/20/16,0,0,3817,FLINT,9642,310929,32.24735532
48503,LG88676,11/28/16,,,1310,FLINT,9642,310929,32.24735532
48503,LG83436,10/24/16,,,2100,FLINT,9642,310929,32.24735532
48503,LG69486,8/25/16,0,0,1321,FLINT,9642,310929,32.24735532
48503,LG58832,7/12/16,0,0,3536,FLINT,9642,310929,32.24735532
48503,LG83095,10/20/16,,,325,FLINT,9642,310929,32.24735532
48503,LG87595,11/17/16,,,,FLINT,9642,310929,32.24735532
48503,LG85716,11/7/16,,,2014,FLINT,9642,310929,32.24735532
48503,LG81801,10/13/16,0,0,1201,FLINT,9642,310929,32.24735532
48503,LG74234,9/15/16,0,0,502,FLINT,9642,310929,32.24735532
48503,LG87616,11/17/16,,,0,FLINT,9642,310929,32.24735532
48503,LG71377,9/6/16,0,0,1514,FLINT,9642,310929,32.24735532
48503,LG75305,9/21/16,0,0,3731,FLINT,9642,310929,32.24735532
48503,LG87336,11/17/16,0,100,3731,FLINT,9642,310929,32.24735532
48503,LG76229,9/22/16,2,70,614,FLINT,9642,310929,32.24735532
48503,LG60207,7/18/16,0,80,1730,FLINT,9642,310929,32.24735532
48503,LG87691,11/17/16,,,3201,FLINT,9642,310929,32.24735532
48503,LG60662,7/19/16,6,0,741,FLINT,9642,310929,32.24735532
48503,LG83044,10/20/16,0,170,3202,FLINT,9642,310929,32.24735532
48503,LG77513,9/27/16,0,0,1802,FLINT,9642,310929,32.24735532
48503,LG61528,7/21/16,0,0,416,FLINT,9642,310929,32.24735532
48503,LG67972,8/18/16,3,0,210,FLINT,9642,310929,32.24735532
48503,LG59597,7/14/16,0,340,4264,FLINT,9642,310929,32.24735532
48503,LG87602,11/17/16,,,,FLINT,9642,310929,32.24735532
48503,LG58882,7/12/16,0,80,908,FLINT,9642,310929,32.24735532
48503,LG75405,9/21/16,0,0,913,FLINT,9642,310929,32.24735532
48503,LG58017,7/7/16,0,0,3605,FLINT,9642,310929,32.24735532
48503,LG65014,8/8/16,1,120,2821,FLINT,9642,310929,32.24735532
48503,LG64895,8/8/16,13,0,1213,FLINT,9642,310929,32.24735532
48503,LG72822,9/12/16,8,0,721,FLINT,9642,310929,32.24735532
48503,LG67919,8/18/16,1,0,1712,FLINT,9642,310929,32.24735532
48503,LG58045,7/7/16,0,0,1314,FLINT,9642,310929,32.24735532
48503,LG68003,8/18/16,8,0,2454,FLINT,9642,310929,32.24735532
48503,LG76883,9/26/16,0,0,502,FLINT,9642,310929,32.24735532
48503,LG86700,11/14/16,4,0,,FLINT,9642,310929,32.24735532
48503,LG67986,8/18/16,2,0,916,FLINT,9642,310929,32.24735532
48503,LG74846,9/19/16,5,0,702,FLINT,9642,310929,32.24735532
48503,LG71019,9/1/16,0,0,,,9642,310929,32.24735532
48503,LG71345,9/6/16,2,0,1618,FLINT,9642,310929,32.24735532
48503,LG76881,9/26/16,4,0,817,FLINT,9642,310929,32.24735532
48503,LG83445,10/24/16,,,3146,FLINT,9642,310929,32.24735532
48503,LG58845,7/12/16,0,70,,FLINT,9642,310929,32.24735532
48503,LG77565,9/27/16,6,120,1201,FLINT,9642,310929,32.24735532
48503,LG67963,8/18/16,0,0,914,FLINT,9642,310929,32.24735532
48503,LG60806,7/20/16,0,0,421,FLINT,9642,310929,32.24735532
48503,LG68479,8/22/16,0,0,101,FLINT,9642,310929,32.24735532
48503,LG67835,8/18/16,2,60,2808,FLINT,9642,310929,32.24735532
48503,LG87790,11/18/16,1,0,702,FLINT,9642,310929,32.24735532
48503,LG89862,12/5/16,,,,FLINT,9642,310929,32.24735532
48503,LG60655,7/19/16,4,0,2319,FLINT,9642,310929,32.24735532
48503,LG69542,8/25/16,4,0,1915,FLINT,9642,310929,32.24735532
48503,LG75278,9/21/16,0,0,1738,FLINT,9642,310929,32.24735532
48503,LG60667,7/19/16,4,0,2706,FLINT,9642,310929,32.24735532
48503,LG67842,8/18/16,4,0,2811,FLINT,9642,310929,32.24735532
48503,LG76895,9/26/16,0,0,2038,FLINT,9642,310929,32.24735532
48503,LG83085,10/20/16,,,2608,FLINT,9642,310929,32.24735532
48503,LG83448,10/24/16,,,632,FLINT,9642,310929,32.24735532
48503,LG89856,12/5/16,,,1110,FLINT,9642,310929,32.24735532
48503,LG60805,7/20/16,2,0,3717,FLINT,9642,310929,32.24735532
48503,LG75336,9/21/16,0,60,1379,FLINT,9642,310929,32.24735532
48503,LG87366,11/17/16,0,0,1379,FLINT,9642,310929,32.24735532
48503,LG88043,11/21/16,,,6602,FLINT,9642,310929,32.24735532
48503,LG88044,11/21/16,,,6602,FLINT,9642,310929,32.24735532
48503,LG83016,10/20/16,1,0,624,FLINT,9642,310929,32.24735532
48503,LG77503,9/27/16,2,0,1515,FLINT,9642,310929,32.24735532
48503,LG87352,11/17/16,0,0,2820,FLINT,9642,310929,32.24735532
48503,LG67927,8/18/16,4,0,2823,FLINT,9642,310929,32.24735532
48503,LG64578,8/4/16,0,0,2931,FLINT,9642,310929,32.24735532
48503,LG87599,11/17/16,,,,FLINT,9642,310929,32.24735532
48503,LG90798,12/8/16,0,0,3110,FLINT,9642,310929,32.24735532
48503,LG90799,12/8/16,0,0,2310,FLINT,9642,310929,32.24735532
48503,LG81085,10/10/16,0,0,717,FLINT,9642,310929,32.24735532
48503,LG66299,8/11/16,0,0,1002,FLINT,9642,310929,32.24735532
48503,LG62994,7/28/16,5,70,3617,FLINT,9642,310929,32.24735532
48503,LG90807,12/8/16,0,50,2008,FLINT,9642,310929,32.24735532
48503,LG88058,11/21/16,,,6602,FLINT,9642,310929,32.24735532
48503,LG67990,8/18/16,0,60,5713,FLINT,9642,310929,32.24735532
48503,LG61129,7/20/16,2,110,1201,FLINT,9642,310929,32.24735532
48503,LG90815,12/8/16,,,618,FLINT,9642,310929,32.24735532
48503,LG58038,7/7/16,10,100,201,FLINT,9642,310929,32.24735532
48503,LG74219,9/15/16,1,0,209,FLINT,9642,310929,32.24735532
48503,LG67973,8/18/16,5,70,1925,FLINT,9642,310929,32.24735532
48503,LG74867,9/19/16,0,0,2702,FLINT,9642,310929,32.24735532
48503,LG71006,9/1/16,10,140,2540,FLINT,9642,310929,32.24735532
48503,LG63013,7/28/16,2,0,,FLINT,9642,310929,32.24735532
48503,LG88070,11/21/16,,,6602,FLINT,9642,310929,32.24735532
48503,LG87672,11/17/16,0,410,3121,FLINT,9642,310929,32.24735532
48503,LG88169,11/21/16,,,519,FLINT,9642,310929,32.24735532
48503,LG89859,12/5/16,,,2539,FLINT,9642,310929,32.24735532
48503,LG76258,9/22/16,0,60,3330,FLINT,9642,310929,32.24735532
48503,LG81094,10/10/16,0,0,4701,FLINT,9642,310929,32.24735532
48503,LG79593,10/3/16,19,160,605,FLINT,9642,310929,32.24735532
48503,LG90783,12/8/16,0,0,101,FLINT,9642,310929,32.24735532
48503,LG75325,9/21/16,4,70,1297,FLINT,9642,310929,32.24735532
48503,LG84536,10/31/16,,,936,FLINT,9642,310929,32.24735532
48503,LG67913,8/18/16,3,0,4214,FLINT,9642,310929,32.24735532
48503,LG88729,11/28/16,,,2420,FLINT,9642,310929,32.24735532
48503,LG83027,10/20/16,4,0,2005,FLINT,9642,310929,32.24735532
48503,LG83092,10/20/16,,,6626,FLINT,9642,310929,32.24735532
48503,LG87384,11/17/16,1,0,2120,FLINT,9642,310929,32.24735532
48503,LG61485,7/21/16,11,0,2320,FLINT,9642,310929,32.24735532
48503,LG87601,11/17/16,,,,CLIO,9642,310929,32.24735532
48503,LG57989,7/7/16,0,60,2833,FLINT,9642,310929,32.24735532
48503,LG66291,8/11/16,11,0,1506,FLINT,9642,310929,32.24735532
48503,LG86555,11/10/16,,,3214,FLINT,9642,310929,32.24735532
48503,LG60789,7/20/16,2,0,1614,FLINT,9642,310929,32.24735532
48503,LG85727,11/7/16,,,2702,FLINT,9642,310929,32.24735532
48503,LG88171,11/21/16,,,2057,FLINT,9642,310929,32.24735532
48503,LG81796,10/13/16,0,0,4226,FLINT,9642,310929,32.24735532
48503,LG60785,7/20/16,2,0,1704,FLINT,9642,310929,32.24735532
48503,LG68450,8/22/16,0,0,2414,FLINT,9642,310929,32.24735532
48503,LG75287,9/21/16,0,0,749,FLINT,9642,310929,32.24735532
48503,LG74227,9/15/16,5,0,209,FLINT,9642,310929,32.24735532
48503,LG69525,8/25/16,0,0,1629,FLINT,9642,310929,32.24735532
48503,LG69534,8/25/16,0,0,1629,FLINT,9642,310929,32.24735532
48503,LG66290,8/11/16,0,70,1613,FLINT,9642,310929,32.24735532
48503,LG74248,9/15/16,0,0,905,FLINT,9642,310929,32.24735532
48503,LG58829,7/12/16,0,0,5136,FLINT,9642,310929,32.24735532
48503,LG62979,7/28/16,0,0,3838,FLINT,9642,310929,32.24735532
48503,LG88726,11/28/16,0,0,1190,FLINT,9642,310929,32.24735532
48503,LG86561,11/10/16,,,1069,FLINT,9642,310929,32.24735532
48503,LG67985,8/18/16,4,50,1105,FLINT,9642,310929,32.24735532
48503,LG68007,8/18/16,0,0,5202,FLINT,9642,310929,32.24735532
48503,LG76234,9/22/16,4,0,526,FLINT,9642,310929,32.24735532
48503,LG70998,9/1/16,27,130,922,FLINT,9642,310929,32.24735532
48503,LG76236,9/22/16,12,0,805,FLINT,9642,310929,32.24735532
48503,LG78664,9/29/16,4,90,605,FLINT,9642,310929,32.24735532
48503,LG71350,9/6/16,3,100,1602,FLINT,9642,310929,32.24735532
48503,LG72832,9/12/16,28,260,1917,FLINT,9642,310929,32.24735532
48503,LG67819,8/18/16,4,0,1117,FLINT,9642,310929,32.24735532
48503,LG87376,11/17/16,0,120,1618,FLINT,9642,310929,32.24735532
48503,LG60777,7/20/16,0,70,3731,FLINT,9642,310929,32.24735532
48503,LG70069,8/29/16,6,0,2837,FLINT,9642,310929,32.24735532
48503,LG72136,9/8/16,4,0,1517,FLINT,9642,310929,32.24735532
48503,LG60208,7/18/16,4,0,1414,FLINT,9642,310929,32.24735532
48503,LG67885,8/18/16,0,80,2326,FLINT,9642,310929,32.24735532
48503,LG59633,7/14/16,5,0,717,FLINT,9642,310929,32.24735532
48503,LG86542,11/10/16,,,816,FLINT,9642,310929,32.24735532
48503,LG62991,7/28/16,6,160,317,FLINT,9642,310929,32.24735532
48503,LG89408,12/1/16,0,0,401,FLINT,9642,310929,32.24735532
48503,LG60661,7/19/16,13,100,616,FLINT,9642,310929,32.24735532
48503,LG85336,11/3/16,,,1201,FLINT,9642,310929,32.24735532
48503,LG60775,7/20/16,1,0,4218,FLINT,9642,310929,32.24735532
48503,LG63041,7/28/16,8,0,2101,FLINT,9642,310929,32.24735532
48503,LG75289,9/21/16,1,0,4218,FLINT,9642,310929,32.24735532
48503,LG88152,11/21/16,1,0,2832,FLINT,9642,310929,32.24735532
48503,LG87594,11/17/16,,,,FLINT,9642,310929,32.24735532
48503,LG76085,9/22/16,0,0,632,FLINT,9642,310929,32.24735532
48503,LG84135,10/27/16,,,1628,FLINT,9642,310929,32.24735532
48503,LG63346,8/1/16,255,580,1521,FLINT,9642,310929,32.24735532
48503,LG75311,9/21/16,0,0,1610,FLINT,9642,310929,32.24735532
48503,LG75300,9/21/16,3,0,636,FLINT,9642,310929,32.24735532
48503,LG89874,12/5/16,,,311,FLINT,9642,310929,32.24735532
48503,LG88691,11/28/16,,,1617,FLINT,9642,310929,32.24735532
48503,LG64522,8/4/16,36,380,3622,FLINT,9642,310929,32.24735532
48503,LG69510,8/25/16,0,0,2004,FLINT,9642,310929,32.24735532
48503,LG90814,12/8/16,,,416,FLINT,9642,310929,32.24735532
48503,LG62986,7/28/16,9,0,3722,FLINT,9642,310929,32.24735532
48503,LG90809,12/8/16,,,204,FLINT,9642,310929,32.24735532
48503,LG75385,9/21/16,5,70,1410,FLINT,9642,310929,32.24735532
48503,LG79606,10/3/16,0,0,,FLINT,9642,310929,32.24735532
48503,LG87441,11/17/16,0,60,4705,FLINT,9642,310929,32.24735532
48503,LG58861,7/12/16,0,0,2560,FLINT,9642,310929,32.24735532
48503,LG58031,7/7/16,0,0,928,FLINT,9642,310929,32.24735532
48503,LG63014,7/28/16,14,80,1002,FLINT,9642,310929,32.24735532
48503,LG58858,7/12/16,0,0,512,FLINT,9642,310929,32.24735532
48503,LG74237,9/15/16,0,0,,FLINT,9642,310929,32.24735532
48503,LG81797,10/13/16,14,0,1213,FLINT,9642,310929,32.24735532
48503,LG63012,7/28/16,4,60,3135,FLINT,9642,310929,32.24735532
48503,LG78684,9/29/16,0,0,1328,FLINT,9642,310929,32.24735532
48503,LG70034,8/29/16,6,60,719,FLINT,9642,310929,32.24735532
48503,LG75375,9/21/16,2,120,2407,FLINT,9642,310929,32.24735532
48503,LG64550,8/4/16,0,0,914,FLINT,9642,310929,32.24735532
48503,LG68442,8/22/16,15,130,1629,FLINT,9642,310929,32.24735532
48503,LG64536,8/4/16,6,240,425,FLINT,9642,310929,32.24735532
48503,LG87702,11/17/16,,,311,FLINT,9642,310929,32.24735532
48503,LG58044,7/7/16,0,0,5606,FLINT,9642,310929,32.24735532
48503,LG91174,12/12/16,,,1021,FLINT,9642,310929,32.24735532
48503,LG85354,11/3/16,0,0,1621,FLINT,9642,310929,32.24735532
48503,LG82138,10/17/16,5,280,348,FLINT,9642,310929,32.24735532
48503,LG88727,11/28/16,2,0,3725,FLINT,9642,310929,32.24735532
48503,LG84153,10/27/16,,,416,FLINT,9642,310929,32.24735532
48503,LG67922,8/18/16,16,0,546,FLINT,9642,310929,32.24735532
48503,LG60685,7/19/16,5,0,2520,FLINT,9642,310929,32.24735532
48503,LG60668,7/19/16,0,0,2808,FLINT,9642,310929,32.24735532
48503,LG68465,8/22/16,2,0,2814,FLINT,9642,310929,32.24735532
48503,LG85722,11/7/16,,,201,FLINT,9642,310929,32.24735532
48503,LG81794,10/13/16,2,0,929,FLINT,9642,310929,32.24735532
48503,LG63007,7/28/16,0,50,1002,FLINT,9642,310929,32.24735532
48503,LG88673,11/28/16,,,1310,FLINT,9642,310929,32.24735532
48503,LG92069,12/15/16,,,1902,FLINT,9642,310929,32.24735532
48503,LG66295,8/11/16,0,0,1002,FLINT,9642,310929,32.24735532
48503,LG59606,7/14/16,5,170,801,FLINT,9642,310929,32.24735532
48503,LG60617,7/19/16,1,0,627,FLINT,9642,310929,32.24735532
48503,LG87335,11/17/16,2,0,2622,FLINT,9642,310929,32.24735532
48503,LG75323,9/21/16,2,0,2233,FLINT,9642,310929,32.24735532
48503,LG60616,7/19/16,3,350,4706,FLINT,9642,310929,32.24735532
48503,LG89855,12/5/16,,,2505,FLINT,9642,310929,32.24735532
48503,LG68474,8/22/16,2,0,3017,FLINT,9642,310929,32.24735532
48503,LG71358,9/6/16,0,60,2769,FLINT,9642,310929,32.24735532
48503,LG84520,10/31/16,0,0,3335,FLINT,9642,310929,32.24735532
48503,LG60627,7/19/16,7,110,4710,FLINT,9642,310929,32.24735532
48503,LG66289,8/11/16,2,100,3910,FLINT,9642,310929,32.24735532
48503,LG91152,12/12/16,0,0,3822,FLINT,9642,310929,32.24735532
48503,LG88693,11/28/16,,,2750,FLINT,9642,310929,32.24735532
48503,LG88135,11/21/16,0,0,1002,FLINT,9642,310929,32.24735532
48503,LG59605,7/14/16,19,130,801,FLINT,9642,310929,32.24735532
48503,LG57997,7/7/16,0,0,307,FLINT,9642,310929,32.24735532
48503,LG89850,12/5/16,,,509,FLINT,9642,310929,32.24735532
48503,LG72790,9/12/16,0,70,3125,FLINT,9642,310929,32.24735532
48503,LG61526,7/21/16,19,160,2715,FLINT,9642,310929,32.24735532
48503,LG86518,11/10/16,0,0,4041,FLINT,9642,310929,32.24735532
48503,LG72807,9/12/16,2,0,1615,FLINT,9642,310929,32.24735532
48503,LG70055,8/29/16,4,150,3411,FLINT,9642,310929,32.24735532
48503,LG69552,8/25/16,20,0,1221,FLINT,9642,310929,32.24735532
48503,LG57248,7/5/16,2,0,605,FLINT,9642,310929,32.24735532
48503,LG86714,11/14/16,,,2019,FLINT,9642,310929,32.24735532
48503,LG87430,11/17/16,0,0,2332,FLINT,9642,310929,32.24735532
48503,LG85356,11/3/16,2,0,505,FLINT,9642,310929,32.24735532
48503,LG77558,9/27/16,5,290,1201,FLINT,9642,310929,32.24735532
48503,LG92046,12/15/16,2,0,4108,FLINT,9642,310929,32.24735532
48503,LG74850,9/19/16,3,70,1626,FLINT,9642,310929,32.24735532
48503,LG58854,7/12/16,2,0,3727,FLINT,9642,310929,32.24735532
48503,LG89878,12/5/16,,,940,FLINT,9642,310929,32.24735532
48503,LG89885,12/5/16,,,944,FLINT,9642,310929,32.24735532
48503,LG93145,12/22/16,,,3623,FLINT,9642,310929,32.24735532
48503,LG67873,8/18/16,22,180,2401,FLINT,9642,310929,32.24735532
48503,LG58062,7/7/16,2,110,309,FLINT,9642,310929,32.24735532
48503,LG74230,9/15/16,1,0,1215,FLINT,9642,310929,32.24735532
48503,LG75283,9/21/16,2,50,1617,FLINT,9642,310929,32.24735532
48503,LG66308,8/11/16,0,0,618,FLINT,9642,310929,32.24735532
48503,LG90823,12/8/16,,,1601,FLINT,9642,310929,32.24735532
48503,LG88701,11/28/16,,,620,FLINT,9642,310929,32.24735532
48503,LG67869,8/18/16,348,90,1505,FLINT,9642,310929,32.24735532
48503,LG69531,8/25/16,0,0,3201,FLINT,9642,310929,32.24735532
48503,LG63364,8/1/16,5,60,613,FLINT,9642,310929,32.24735532
48503,LG63021,7/28/16,2,90,1634,FLINT,9642,310929,32.24735532
48503,LG68458,8/22/16,0,0,3618,FLINT,9642,310929,32.24735532
48503,LG71015,9/1/16,0,0,3618,FLINT,9642,310929,32.24735532
48503,LG72844,9/12/16,2,80,2630,FLINT,9642,310929,32.24735532
48503,LG74216,9/15/16,0,0,3215,FLINT,9642,310929,32.24735532
48503,LG76897,9/26/16,9,0,2038,FLINT,9642,310929,32.24735532
48503,LG66709,8/15/16,0,0,3814,FLINT,9642,310929,32.24735532
48503,LG84136,10/27/16,,,3510,FLINT,9642,310929,32.24735532
48503,LG75281,9/21/16,27,0,616,FLINT,9642,310929,32.24735532
48503,LG69556,8/25/16,0,0,2037,FLINT,9642,310929,32.24735532
48503,LG87402,11/17/16,0,50,1220,FLINT,9642,310929,32.24735532
48503,LG57983,7/7/16,0,60,507B,FLINT,9642,310929,32.24735532
48503,LG77512,9/27/16,0,0,2954,FLINT,9642,310929,32.24735532
48503,LG76251,9/22/16,0,70,2107,FLINT,9642,310929,32.24735532
48503,LG88546,11/23/16,2,0,639,FLINT,9642,310929,32.24735532
48503,LG72808,9/12/16,3,130,1706,FLINT,9642,310929,32.24735532
48503,LG75318,9/21/16,6,0,1117,FLINT,9642,310929,32.24735532
48503,LG60645,7/19/16,0,70,2326,FLINT,9642,310929,32.24735532
48503,LG69497,8/25/16,0,0,909,FLINT,9642,310929,32.24735532
48503,LG87443,11/17/16,9,0,1209,FLINT,9642,310929,32.24735532
48503,LG71351,9/6/16,5,0,2025,FLINT,9642,310929,32.24735532
48503,LG92040,12/15/16,0,0,4831,FLINT,9642,310929,32.24735532
48503,LG85703,11/7/16,9,570,2402,FLINT,9642,310929,32.24735532
48503,LG88134,11/21/16,1,0,1002,FLINT,9642,310929,32.24735532
48503,LG85366,11/3/16,0,70,2010,FLINT,9642,310929,32.24735532
48503,LG74849,9/19/16,5,0,907,FLINT,9642,310929,32.24735532
48503,LG64994,8/8/16,0,0,1191,FLINT,9642,310929,32.24735532
48503,LG63030,7/28/16,2,100,2007,FLINT,9642,310929,32.24735532
48503,LG76253,9/22/16,0,0,2010,FLINT,9642,310929,32.24735532
48503,LG67941,8/18/16,6,0,1915,FLINT,9642,310929,32.24735532
48503,LG62987,7/28/16,2,0,2718,FLINT,9642,310929,32.24735532
48503,LG63038,7/28/16,0,0,3729,FLINT,9642,310929,32.24735532
48503,LG71343,9/6/16,2,0,423,FLINT,9642,310929,32.24735532
48503,LG83437,10/24/16,,,1122,FLINT,9642,310929,32.24735532
48503,LG83049,10/20/16,0,0,1,FLINT,9642,310929,32.24735532
48503,LG87397,11/17/16,34,50,833,FLINT,9642,310929,32.24735532
48503,LG71011,9/1/16,0,0,924,FLINT,9642,310929,32.24735532
48503,LG90787,12/8/16,0,0,3410,FLINT,9642,310929,32.24735532
48503,LG87622,11/17/16,,,,MT MORRIS,9642,310929,32.24735532
48503,LG84128,10/27/16,,,633,FLINT,9642,310929,32.24735532
48503,LG58074,7/7/16,3,0,1602,FLINT,9642,310929,32.24735532
48503,LG88670,11/28/16,,,2216,FLINT,9642,310929,32.24735532
48503,LG59578,7/14/16,0,0,2211,FLINT,9642,310929,32.24735532
48503,LG60218,7/18/16,0,0,2330,FLINT,9642,310929,32.24735532
48503,LG86548,11/10/16,,,112,FLINT,9642,310929,32.24735532
48503,LG88061,11/21/16,,,6602,FLINT,9642,310929,32.24735532
48503,LG88062,11/21/16,,,6602,FLINT,9642,310929,32.24735532
48503,LG67843,8/18/16,"2,169",0,2843,FLINT,9642,310929,32.24735532
48503,LG58841,7/12/16,0,0,914,FLINT,9642,310929,32.24735532
48503,LG79584,10/3/16,14,0,701,FLINT,9642,310929,32.24735532
48503,LG87395,11/17/16,"5,986",780,617,FLINT,9642,310929,32.24735532
48503,LG84151,10/27/16,,,2602,FLINT,9642,310929,32.24735532
48503,LG86526,11/10/16,,,2111,FLINT,9642,310929,32.24735532
48503,LG87363,11/17/16,2,0,1514,FLINT,9642,310929,32.24735532
48503,LG87372,11/17/16,9,110,2305,FLINT,9642,310929,32.24735532
48503,LG60650,7/19/16,2,130,2407,FLINT,9642,310929,32.24735532
48503,LG69494,8/25/16,12,1160,3410,FLINT,9642,310929,32.24735532
48503,LG75355,9/21/16,9,0,2614,FLINT,9642,310929,32.24735532
48503,LG61082,7/20/16,5,0,1515,FLINT,9642,310929,32.24735532
48503,LG89872,12/5/16,,,3714,FLINT,9642,310929,32.24735532
48503,LG72826,9/12/16,0,0,412,FLINT,9642,310929,32.24735532
48503,LG60811,7/20/16,9,90,1629,FLINT,9642,310929,32.24735532
48503,LG61947,7/25/16,44,0,926,FLINT,9642,310929,32.24735532
48503,LG60663,7/19/16,2,220,2525,FLINT,9642,310929,32.24735532
48503,LG89852,12/5/16,,,1023,FLINT,9642,310929,32.24735532
48503,LG70081,8/29/16,0,0,6910,FLINT,9642,310929,32.24735532
48503,LG88041,11/21/16,,,6602,FLINT,9642,310929,32.24735532
48503,LG89411,12/1/16,,,628,FLINT,9642,310929,32.24735532
48503,LG67925,8/18/16,4,0,741,FLINT,9642,310929,32.24735532
48503,LG83422,10/24/16,0,0,555,FLINT,9642,310929,32.24735532
48503,LG67887,8/18/16,0,0,3513,FLINT,9642,310929,32.24735532
48503,LG71013,9/1/16,2,0,5721,FLINT,9642,310929,32.24735532
48503,LG88653,11/28/16,0,0,430,FLINT,9642,310929,32.24735532
48503,LG88666,11/28/16,2,0,2925,FLINT,9642,310929,32.24735532
48503,LG58003,7/7/16,2,0,1017,FLINT,9642,310929,32.24735532
48503,LG60798,7/20/16,4,100,3421,FLINT,9642,310929,32.24735532
48503,LG87695,11/17/16,,,3505,FLINT,9642,310929,32.24735532
48503,LG60634,7/19/16,0,0,749,FLINT,9642,310929,32.24735532
48503,LG61939,7/25/16,0,0,1813,FLINT,9642,310929,32.24735532
48503,LG89406,12/1/16,0,0,1174,FLINT,9642,310929,32.24735532
48503,LG76256,9/22/16,2,0,1505,FLINT,9642,310929,32.24735532
48503,LG83420,10/24/16,2,0,3131,FLINT,9642,310929,32.24735532
48503,LG64573,8/4/16,4,0,717,FLINT,9642,310929,32.24735532
48503,LG88709,11/28/16,,,3510,FLINT,9642,310929,32.24735532
48503,LG86701,11/14/16,0,50,2341,FLINT,9642,310929,32.24735532
48503,LG61512,7/21/16,2,0,2313,FLINT,9642,310929,32.24735532
48503,LG60610,7/19/16,5,70,1410,FLINT,9642,310929,32.24735532
48503,LG61137,7/20/16,2,260,1201,FLINT,9642,310929,32.24735532
48503,LG83431,10/24/16,10,70,2701,FLINT,9642,310929,32.24735532
48503,LG61151,7/20/16,2,100,1201,FLINT,9642,310929,32.24735532
48503,LG84159,10/27/16,0,0,4406,FLINT,9642,310929,32.24735532
48503,LG68009,8/18/16,2,0,,FLINT,9642,310929,32.24735532
48503,LG58007,7/7/16,4,0,928,FLINT,9642,310929,32.24735532
48503,LG87388,11/17/16,2,190,3335,FLINT,9642,310929,32.24735532
48503,LG64538,8/4/16,1,0,4513,FLINT,9642,310929,32.24735532
48503,LG57985,7/7/16,68,0,948,FLINT,9642,310929,32.24735532
48503,LG71352,9/6/16,0,70,914,FLINT,9642,310929,32.24735532
48503,LG76869,9/26/16,0,0,4228,FLINT,9642,310929,32.24735532
48503,LG57984,7/7/16,0,0,2145,BURTON,9642,310929,32.24735532
48503,LG74236,9/15/16,2,60,2113,FLINT,9642,310929,32.24735532
48503,LG87394,11/17/16,2,90,2419,FLINT,9642,310929,32.24735532
48503,LG60600,7/19/16,2,50,3513,FLINT,9642,310929,32.24735532
48503,LG76899,9/26/16,0,0,2024,FLINT,9642,310929,32.24735532
48503,LG83029,10/20/16,0,0,303,FLINT,9642,310929,32.24735532
48503,LG72816,9/12/16,0,0,1409,FLINT,9642,310929,32.24735532
48503,LG61611,7/21/16,5,0,750,FLINT,9642,310929,32.24735532
48503,LG64559,8/4/16,9,0,1701,FLINT,9642,310929,32.24735532
48503,LG67853,8/18/16,0,0,1202,FLINT,9642,310929,32.24735532
48503,LG63359,8/1/16,2,0,147,FLINT,9642,310929,32.24735532
48503,LG93144,12/22/16,,,2014,FLINT,9642,310929,32.24735532
48503,LG67996,8/18/16,0,0,4372,FLINT,9642,310929,32.24735532
48503,LG76254,9/22/16,0,0,825,FLINT,9642,310929,32.24735532
48503,LG58870,7/12/16,0,0,2106,FLINT,9642,310929,32.24735532
48503,LG63002,7/28/16,0,0,4213,FLINT,9642,310929,32.24735532
